2112-7878-8756-8199	"The Puppy Shelter"
6829-9405-1363-7861	"The Puppy Shelter"
2406-6290-9543-9499	"The Puppy Shelter"
2178-8646-4082-1434	"The Puppy Shelter"
9709-8324-8874-2779	"The Puppy Shelter"
7080-8438-6023-9263	"The Puppy Shelter"
3076-9317-5304-3417	"The Puppy Shelter"
5388-4430-4548-6042	"The Puppy Shelter"
9434-6244-5278-3247	"The Puppy Shelter"
1533-1128-8536-7566	"The Puppy Shelter"
1843-7618-8988-9621	"The Puppy Shelter"
3245-8933-1601-5158	"The Puppy Shelter"
3410-3550-8435-7544	"The Puppy Shelter"
9153-7670-2767-1846	"The Puppy Shelter"
2951-8297-7471-9432	"The Puppy Shelter"
1674-2187-2884-3835	"The Puppy Shelter"
4309-9450-3298-3769	"The Puppy Shelter"
6506-9651-5045-1171	"The Puppy Shelter"
8206-1343-8411-8420	"The Puppy Shelter"
9536-8718-8520-2399	"The Puppy Shelter"
6574-8449-6476-7131	"The Puppy Shelter"
4147-8077-6091-4816	"The Puppy Shelter"
6048-3390-6195-3196	"The Puppy Shelter"
7308-1673-5182-1730	"The Puppy Shelter"
7885-6300-2627-1241	"The Puppy Shelter"
3930-4630-9071-6136	"The Puppy Shelter"
6668-5093-8151-1638	"The Puppy Shelter"
1552-5705-9142-6036	"The Puppy Shelter"
9896-9606-9992-2177	"The Puppy Shelter"
7549-9412-4338-6311	"The Puppy Shelter"
7746-3594-2854-4428	"The Puppy Shelter"
6711-7854-8820-9575	"The Puppy Shelter"
9832-8287-5764-4825	"The Puppy Shelter"
